publisher_id,publisher
4007,Gammosaur
4008,CloudTheWolf Games
4009,17Studio
4010,Yo_Serjio
4011,exoa
4012,App Business Ventures LLC
4013,VirZOOM
4014,ArcticFox223
4015,Vivid Helix
4016,Tagunda LLC
4017,Colossal Wreck
4018,"Revival Productions, LLC"
4019,Toni Domínguez
4020,++Good Games
4021,Summit Entertainment LLC
4022,Red Nettle Studio
4023,Wholetone Games
4024,Vertical Skull Games
4025,TripleRam Games
4026,XPAGAME
4027,Abyssal Arts Ltd.
4028,Diego Rodrigues
4029,Immersive VR Education Ltd.
4030,treeform
4031,SiChris Productions
4032,SouKing
4033,Afrobeast PTY. LTD.
4034,David H Schroeder
4035,"Angry Hangar Games, LLC"
4036,Thesis Games
4037,SiBear Games
4038,Magory.net
4039,Anatoliy Loginovskikh
4040,PsychoFlux Entertainment
4041,Parallaxian Pty Ltd
4042,WolfgangIs
4043,The Mojo Collective
4044,Fighting Games
4045,Nuclear Fiction
4046,Cannibal Interactive
4047,Centre For Longitudinal Studies
4048,Blackrose Industries
4049,Thing Trunk
4050,Ross Edgar
4051,BME Digital Studios
4052,IV Production
4053,GuidiGermano
4054,RUST LTD.
4055,Hello Bard AS
4056,Gridlock Interactive
4057,Playrise Digital Ltd.
4058,SC Jogos
4059,Josh Koenig (Slashandz)
4060,Bolvërk Games
4061,DragonJam Studios
4062,Other Ocean Group
4063,Blaze Gamers
4064,Pixel Maverick Games
4065,VLLADGET
4066,Proficient City
4067,Fenrisulfr  ZLeaf
4068,"Wevr, Inc."
4069,Fox Buchele
4070,COWCAT
4071,Relative Games
4072,MGFM
4073,Philip Day
4074,Chronicle Games
4075,Skirmish Entertainment
4076,RocketWerkz
4077,David Mccue
4078,Verran
4079,Trend Redaktions- und Verlagsgesellschaft mbH
4080,The Body VR LLC
4081,Play Native Entertainment
4082,The Yogscast
4083,Talecore Studios
4084,ButtonSoft
4085,Kongregate
4086,The Glitch Factory
4087,Screwtape Studios
4088,JAST USA	
4089,Pelican Party Studios
4090,Grip Digital
4091,Clockwork Game Software
4092,realities.io
4093,Nilo Studios
4094,"WaveVR, Inc."
4095,Snapjaw Games GmbH
4096,Texel Raptor
4097,Wee Free Studio
4098,Bytesprite
4099,diman production
4100,Vision Games Publishing LTD
4101,Myoubouh Corp
4102,Games For Tutti
4103,Sol Bot Studios
4104,"Cygames, Inc."
4105,zoocros
4106,TEN TIULENYA team
4107,Leveled Games
4108,Go Dark Studios
4109,Dancing Developers
4110,LizardFactory
4111,Immersed Games
4112,Havishamone Games
4113,"Axol Studio, LLC"
4114,Chequered Ink Ltd.
4115,Quantum Realm Games
4116,Sir Bedlam Productions
4117,Self-Publish
4118,Fifth Dimension Company
4119,Ryan Melmoth
4120,Brainwashing Games
4121,Eren Aydin
4122,Alexey Roenko
4123,Mikori Games
4124,Firehawk Studios
4125,Arif Games
4126,Xorcerox
4127,Anea_Duo_Dev
4128,Moltenplay
4129,Hybriona Labs
4130,1812 Productions
4131,100 Stones Interactive
4132,Ackmi
4133,[OneManBand]
4134,René Bühling
4135,Driven Arts
4136,Pirate Software
4137,Depth First Games
4138,Luandun Games Pte. Ltd.
4139,SUN MONKEY Games
4140,Xibalba Studios
4141,DiP Online
4142,Seraphim Creations
4143,CarVin Interactive
4144,Fuero Games
4145,zerofiftyone
4146,Spritewrench
4147,pointfiveteam
4148,ZK-Tech
4149,Creaky Lantern Games
4150,Batu Games LLC
4151,Roman Kozhukhov
4152,DiPi Games
4153,juezhu
4154,PokerStars Mobile Limited 
4155,Not Magic
4156,Blind Bird
4157,Inclusion Studios
4158,Large Visible Machine
4159,Temple Gates Games
4160,Lost Mountain
4161,Igrasil Studio
4162,Kubold
4163,Afterlife Games
4164,cupholder
4165,plaiko
4166,Lucas Parise
4167,Displacement Studios
4168,3 Fright
4169,irritatingFLY studio
4170,Heartomics
4171,Suncrash
4172,Jollyfish Games
4173,Bitporters LTD.
4174,Moon Pub Games
4175,EDEVOX
4176,Armitage Games
4177,Samurai Punk
4178,HyperPub
4179,Tayfun Tuna
4180,Jaunt Inc.
4181,Freekstorm
4182,  Milestone S.r.l.
4183,Gray Fin Studios
4184,Limitless Ltd
4185,IllusoryWorldEntertainment
4186,StormBorn Studio
4187,Cruderocks
4188,Head Start Design
4189,TeamStormVR
4190,GK
4191,"Bigscreen, Inc."
4192,Fossil Games
4193,Stephen Long
4194,Subagames
4195,VoyagerVR
4196,Imbanova Entertainment Inc.
4197,"Vrideo, Inc."
4198,SIGONO INC.
4199,Skydome Studios
4200,Scornz
4201,aeiowu
4202,"Alzan Studios, LLC"
4203,Unosquare
4204,Creaky Corpse Ltd
4205,Casualogic
4206,Animate Objects
4207,Eendhoorn Games
4208,Big Dumb Fun Games
4209,Luke Iannini
4210,Minion Productions Inc.
4211,"Lucid Sight, Inc."
4212,Bludgeonsoft
4213,Rank17
4214,Kyy Games
4215,Worldgame entertainment 
4216,Lorenzo Games
4217,GP Games
4218,Hammerhead VR
4219,RevampedPRO
4220,Phantom Compass
4221,Insane Dreamers
4222,Watercress Studios
4223,DMD 'Ware
4224,"Within Unlimited, Inc."
4225,Frudelsoft
4226,Spectral Illusions
4227,Jack Twin
4228,Discovr Labs
4229,Pompaduo
4230,Fedor Votrin
4231,Dovetail Games
4232,Maithonis Studios
4233,Timeless Games
4234,Blue Blaze Gaming
4235,Blue Budgie Studios
4236,Dinofarm Games
4237,Moebiusgames
4238,Ludovic Texier
4239,Sad Panda Studios
4240,+7 Software
4241,Pheonise
4242,PlayFortress
4243,Abstract Tree Studio
4244,Red Mount Media
4245,Orrery Games
4246,Last Lotus
4247,Codeglue
4248,Strategic Designs Ltd.
4249,Battlecruiser Games
4250,Yangyang Mobile
4251,Escape Velocity Limited
4252,GameTrust Games
4253,DreamSail Games
4254,Homegrown Games - a HRMC Label
4255,Jonathan Mulcahy
4256,TECOPARK
4257,Surreal Games
4258,Hexecutable
4259,KasSanity
4260,Opium Pulses Entertainment
4261,VR Sports
4262,Paperdog Games
4263,Rootify
4264,Outer Planet Studios
4265,FlipSwitch Games
4266,Broken Arms Games Pty Ltd
4267,The_Kiddy
4268,Blind Sky Studios
4269,Chandler Rounsley
4270,Flyleap Studios
4271,Akim Games
4272,Specter Game Studios
4273,Trevor Jones
4274,Dark Gaia Studios
4275,Hamster On Coke Games
4276,ECC GAMES SP. Z O.O.
4277,Panoramik Inc
4278,Rainbow Goats Studio
4279,MOS Games
4280,"COLOPL, Inc."
4281,Projectile Entertainment
4282,EnsenaSoft
4283,Darewise Entertainment
4284,"Reality Smash, Inc."
4285,Directive Games Limited
4286,8i
4287,Hello There Games
4288,Joona Vartiainen
4289,TEN10 Games
4290,VisualArts
4291,Wang Liwen
4292,SiBear
4293,Underbite Games
4294,SkyReacher Entertainment
4295,Psyop
4296,Keinart Lobre
4297,Wobbly Duck Studios
4298,Digilie Studio s.n.c.
4299,Aegon Games Ltd
4300,"Hut 90, Inc."
4301,Jason Free
4302,Canu Arts
4303,Gameland Studios
4304,Slug Disco Studios
4305,Lambda
4306,Blackturn Ltd
4307,Bad Seed
4308,RogueWare
4309,LigaGamesStudio
4310,"Rageborn Studio, LLC"
4311,Gaijin inCubator
4312,Falling Star Studio
4313,Gentle Ghouls
4314,Righteous Hammer Games
4315,Proud Camel Games
4316,Heroic Games
4317,1C Entertainment 
4318,TACS Games
4319,pixepob
4320,Screeps
4321,Crunchy Leaf Games
4322,Steel Wool Studios
4323,Fire Panda Ltd.
4324,Ninma Ltd
4325,13AM Games
4326,Syrena Interactive
4327,Kokua Games
4328,Clockwork Acorn
4329,André Bertaglia
4330,NextNinja
4331,adamgryu
4332,Sketchfab
4333,Studio Wumpus
4334,Pavel Zinchenko
4335,Abstractron
4336,Michael Jendryssek
4337,Alpheratz*
4338,Owl Studio
4339,UltraShock Gaming LLC
4340,"The Family, LLC"
4341,Prism Entertainment
4342,Zulubo Productions
4343,Biodrone Studios
4344,Headtrip Games llc
4345,Maverick Games
4346,Dualhaze
4347,YETU GAME
4348,Alibi
4349,Nebula Interactive
4350,Camex Games
4351,Digital Cybercherries
4352,Indievision
4353,Dragon Slumber
4354,Shugasu GmbH
4355,IceTorch Interactive
4356,Automaton
4357,Lewis Fitzjohn
4358,Awaceb
4359,Storm Sharks Production
4360,Alexander Kov
4361,Носков Сергей
4362,Marco Tancredi
4363,MuseumSyndicate.com
4364,MAD Virtual Reality Studio
4365,ampersandbear
4366,Pixel Gangsta Studio
4367,MUZBOZ Games
4368,Nuno Donato
4369,Magicbane
4370,slimefriend
4371,Kyrylo Kuzyk
4372,7 Raven Studios
4373,Tom Kingston
4374,Sunight Games
4375,Mega Dwarf Inc.
4376,DXF Games
4377,Hunter Software Pty Ltd Australia
4378,Cosmo D Studios
4379,Four Winged Studio
4380,Suits & Sandals
4381,Dymchick1
4382,Joe Chisholm
4383,Actual Humans
4384,Dynamoid
4385,Orchid Games
4386,VRWERX
4387,Shrimpcave Industries
4388,vested interest
4389,Ripped Wizards
4390,Dashing Strike
4391,Jonathan Wood
4392,RetroRevolution
4393,Blazing Tree Studio
4394,Frogshark
4395,Nick Everlith
4396,STUDIO HG
4397,TPP Studio
4398,Big Cow Studios
4399,Isokron
4400,Zordix AB
4401,"mode of expression, LLC"
4402,Games by Brundle
4403,Hive Mind Studios
4404,Hart Laboratories LLC
4405,Infiniverse
4406,MarineVerse
4407,Catness Game Studios
4408,Stefan Elsen
4409,Cloak and Dagger Games
4410,Good Vibration Games
4411,Flashman Games
4412,Lightspeed Studios™
4413,"A & B Game Studios, LLC"
4414,DrashVR LLC
4415,Polyslash
4416,Blaze Forward Games
4417,AutoAttack Games
4418,Checkmark Games
4419,Monstrum
4420,My Dog Zorro
4421,North Star Games
4422,Mediatonic
4423,takk
4424,GamingVNetwork
4425,Drizzly Bear
4426,Electronic Experience
4427,VisualPath
4428,SkyRiver Studios
4429,Hangzhou NezhaGames
4430,Mostly Harmless Games
4431,Ocelot Society
4432,Stas Shostak
4433, Imbanova Entertainment Inc.
4434,Dandylion
4435,Leaghorn
4436,Mega Boss Game Studio
4437,Waynetron
4438,Stonepunk Studios
4439,Colorspace Studio
4440,rkd.zone
4441,UAA Software
4442,D&K Games Studio
4443,Verge of Brilliance LLC
4444,RadishBox
4445,Kurisu no Patto
4446,Kaio Interactive
4447,Baby Duka
4448,Spread Shot Studios LLC
4449,Kivano
4450,Steelehouse VR Studios
4451,Infectious Ape
4452,Tio Atum
4453,Against Gravity®
4454,nocanwin
4455,Zotdinex
4456,Jon Sudbury Games
4457,Alliance Digital Media
4458,Neoclassic Games
4459,Chocolatefudge Games
4460,GHRIAN STUDIO
4461,Yusuke Uemura 
4462,EuroVideo Medien 
4463,Akakiy Petrushkin
4464,Nighthawk Interactive LLC
4465,Neognosis
4466,RAC7
4467,invrse studios
4468,bad chalk
4469,Monkeys Tales Studio
4470,Manuel Pazos
4471,Outgunned Games
4472,ErayTek
4473,Seen in a Dream
4474,Quite Different Mechanics
4475,Svution
4476,Gravity Well Studios
4477,Movie Games S.A.
4478,Pixel vs Pixel
4479,Bmc Studio
4480,Sysdia Games
4481,Hexagon Games
4482,Alawar Premium
4483,Mode4
4484,Potassium Frog Limited
4485,Redblack Spade
4486,Stupid Stupid Games
4487,Arzola's
4488,TinyAssociatesBand
4489,Computer Lunch
4490,jgallant
4491,"Q Switched Productions, LLC"
4492,Google Inc.
4493,GRASSHOPPER MANUFACTURE INC.
4494,"Loud King Studios, LLC"
4495,"CloudGate Studio, Inc."
4496,imaginite Ltd
4497,Musopia
4498,House of Secrets
4499,Asixa
4500,Deepak M.
4501,Novation Games
4502,Fantasy Flight Games
4503,Andreas Hager Gaming
4504,StrangeLight Games
4505,Mr. Sam Atlas
4506,Atelier Melon-Kissa
4507,Nexus Interactive Arts
4508,Stellar Sage Games
4509,Silentplaygames
4510,Kodari Games
4511,!Lim studio
4512,Hoshko
4513,Blackjard Softworks
4514,raptor lab
4515,Praxia Entertainment
4516,Jeremy Slavitz
4517,Music Wars
4518,Lienzo
4519,Kodama Games
4520,Memorazer Production
4521,Sandstorm
4522,Universe
4523,Hybris Studios
4524,SolarByte
4525,UNBALANCE Corporation
4526,Boidae Games
4527,Matthew Kania
4528,ClickGames
4529,Echoboom S.L.
4530,Gyoza Games LLC
4531,"XINESS Co,. Ltd."
4532,Dmitry
4533,MonkeyToons
4534,Rogue Moon Studios
4535,River Studios
4536,AdroVGames
4537,LunarCore Games
4538,Borrowed Light Studios
4539,ONEVISION GAMES
4540,Mantis Studios
4541,European Games Group AG
4542,Mad Head Games 
4543,Plan8
4544,Hugebot!
4545,LightArrow Games
4546,SmileBoom Co.Ltd.
4547,Zach Tsiakalis-Brown
4548,StormBringer Studios
4549,A Small Game AB
4550,Ice Code Games
4551,Extend Mode
4552,ZOV GAME STUDIO
4553,BeehiveBob
4554,Aaron Matthies
4555,Superthumb
4556,StarSystemStudios™
4557,Lupus Solus Studio
4558,IgnisVR
4559,Indie Game Group
4560,Reflect Studios
4561,Nova Dimension
4562,CGGAMES
4563,Milo Games
4564,Unusualsoft
4565,Space Fractal
4566,Evoluta Studio
4567,Lost Fables
4568,Wilderness Journal Games
4569,New Worlds Games
4570,Axel Sonic
4571,Ductape studio
4572,Green127
4573,mindhelix.pl
4574,Bakershah Games
4575,Ignite VR
4576,Wronghut
4577,Archiact Interactive Ltd.
4578,Kongmeng Yang
4579,Hepta Games
4580,Vidas Salavejus
4581,Pinball Evolution VR
4582,Super Legit Games
4583,Olivier Archer
4584,Floor59Games
4585,Tero Lunkka
4586,gamevial
4587,Gaweb Studio
4588,Pablo Vidaurre Sanz
4589,bluebox interactive
4590,Fascimania
4591,BlackOpzFX Labs
4592,Samer Khatib (Snowconesolid Productions)
4593,Polygrammatic Limited
4594,Maru Project Develop Team
4595,Bigfingers
4596,Steve Fox
4597,Halfbrick Studios Pty Ltd
4598,RMking
4599,Drop Dead Interactive
4600,netmin games
4601,2 Zombie Games
4602,Andy Jurko
4603,Greenolor Studio
4604,Onion Core
4605,Rhino Games
4606,Blazing Orb LLC
4607,13AM Shipping Solutions
4608,ThinkOfGames
4609,2DHD
4610,Antizero company
4611,Mihai Morosanu
4612,Madmind Studio
4613,no-pact
4614,Team of Light Media LLC
4615,Wizard Games Inc
4616,"SynaptixGames, LLC"
4617,MyDream Interactive Inc.
4618,Caps Lock Solutions
4619,petraguardsoftware.com
4620,Potato Games
4621,Fork Particle Games
4622,Blacksword Games
4623,AZAMATIKA
4624,For Fun Labs
4625,Vernacular Games
4626,10Ants Hill
4627,Bird Man Games
4628,Metagaming B.V.
4629,Crazysoft Limited
4630,Wurd Industries
4631,Limpage
4632,RoKo0 (Roman Konyukhov)
4633,Miniclip SA
4634,Strange Company
4635,Billy Goat Entertainment Ltd
4636,Apus Software
4637,Grab Games
4638,www.Spellbook.com
4639,iDev Games
4640,PSR Outdoors
4641,FUZZYEYES
4642,Paper Scorpion Co.
4643,full beast creative
4644,Harmonious Games
4645,Good Night Brave Warrior
4646,Cykyria
4647,Good Games
4648,Amaterasu Software
4649,Manifestors Games Studio
4650,Aleson
4651,"Alvios, Inc."
4652,Salty Sloth Studios L.L.C.
4653,Super Punk Games
4654,Fula Fisken
4655,Torreng Labs
4656,Inferno Games
4657,Playdev Gaming
4658,Always & Forever Computer Entertainment
4659,Freetale
4660,Joe Chatfield
4661,Lunarch Studios
4662,Eric Lipschutz
4663,Polished Games
4664,Serhii Vitukhin
4665,灰烬天国
4666,Secret Location Inc.
4667,Fading Club
4668,SUBSIM
4669,Monomyth Games
4670,Le Studio des Ténèbres
4671,Hako Games
4672,Vladis Fire
4673,inVantage Technologies
4674,Maxime Vézina
4675,Ballista Studios IVS
4676,Roger von Biersborn
4677,CottonGame
4678,Andreas Britten
4679,JDM4iK Games
4680,Corey Hardman
4681,"Foot in the Box, LLC"
4682,Lingtan Studio
4683,Punkster Inc.
4684,Linkus Studio
4685,Mike Watson
4686,OrangeGames
4687,Dire Nerd Studios
4688,Limited Resources
4689,Khud0
4690,Brimo Studio
4691,Impetus Games
4692,Purin Productions
4693,STUDIOARTDINK
4694,Efimov Max
4695,RaveyLarge
4696,Oryzhon Studios
4697,3GoGames
4698,Batovi Games Studio
4699,"Potato Interactive, LLC"
4700,oddByte
4701,goonswarm
4702,Monkey Stories
4703,Mascot Entertainment
4704,Yakovlev Vladislav
4705,Teemo Soft
4706,Kalypso Media
4707,Zakos Games
4708,Dynow Studio
4709,Chronos VR
4710,aPriori Digital
4711,Mire Studios
4712,Xelphyre Games
4713,Kirklight Games
4714,Grumpy Company GmbH
4715,Abbeytek Ltd
4716,Kaia Studios
4717,Red Matter Studio
4718,MT Worlds
4719,games.Sharbit
4720,Steelehouse
4721,Cherry Kiss Games
4722, Expect Studio 
4723,"Forward Global Group, Ltd."
4724,"Tastee Beverage Studios, LLC"
4725,Games for All
4726,"Front Range Software, LLC"
4727,Iridescent Games
4728,Flynn's Arcade
4729,Francois Roussel
4730,LEVER Software
4731,Naarassusi Publisher
4732,Warptear Entertainment
4733,Bandello 
4734,Ionut Lucian Achiricioaei
4735,Art Games
4736,Immanitas Entertainment
4737,Expo Virtualis
4738,Yheeky Games
4739,YFYX games
4740,Ian Fitz
4741,Iron Helmet Games
4742,GameHouse
4743,NFA
4744,Miikka Åsnabrygg
4745,Carbon Fiber Games
4746,Sandglass Games LLC
4747,Wenkly Studio Sp. z o.o.
4748,No Matter Studios
4749,Orc Hunter Developer Team
4750,Virtuactions
4751,TDZ Games
4752,"Earthborn Interactive, LLC"
4753,hOSHI
4754,Triadne
4755,ciwolsey
4756,Ian Slattery
4757,Modern Dream Ltd
4758,AK84C
4759,miqu studio
4760,Fred Sauer
4761,"CAPCOM CO., LTD"
4762,Play Wireless
4763,kivoro
4764,keyreal
4765,trasnatech
4766,JH Dinsdale LTD
4767,Crovax Studios
4768,MobileFusion Apps Ltd
4769,Cover Corp.
4770,Kastriot Sulejmani
4771,VRLINES
4772,KAVA Game Studio
4773,Katta Games
4774,Cape of Games LLC
4775,TOMAGameStudio
4776,Michal Kruba
4777,JDMSoftware
4778,dlan
4779,BARCHboi
4780,Skunk Software
4781,Lead Money Games
4782,Mike Prosser
4783,MBDL
4784,Brimstone
4785,Neople
4786,Deceptive Games Ltd.
4787,Toucan Studio
4788,SP-time
4789,Fusion Labz Corp.
4790,Mad Dog Games
4791,Argeus Games
4792,Self
4793,Daniel McFarline
4794,Kite & Lightning
4795,EVR
4796,Downpour Interactive
4797,Pavel Jamal
4798,Burning Ice Games
4799,Midnight Games EIRL
4800,Crystice Softworks
4801,UltraShock Gaming
4802,BadDoge
4803,Pedro Zea
4804,LB
4805,Discovering VR
4806,"What Up Games, LLC"
4807,Ruction Games
4808,Scoria Studios
4809,Somi
4810,BigCheeseGames
4811,Evan Wagstaff
4812,Funny Twins
4813,杭州虚弥科技有限公司
4814,Delmunsoft
4815,Activision Value Inc.
4816,Crimson Ghost Games
4817,StartUp Studios
4818,AntiAnti
4819,Tomadeira
4820,Hidden Nature Design
4821,Code-Monkeys
4822,Quixel
4823,Mack Art Productions Inc
4824,VitruviusVR
4825,TinyCrease
4826,Allusio
4827,Game Mechanics LLC
4828,OtakuMaker
4829,Rabbiton
4830,Gamera Interactive
4831,maasgdev
4832,Pixelsplit Simulations
4833,Shambles Software
4834,Lord Rutsah
4835,Vulgat
4836,Laserboys3000
4837,rojekti
4838,Poor Ugly Dwarf
4839,Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa
4840,Team Jolly Roger
4841,Bulletproof Outlaws
4842,Technical Entertainment
4843,Last Quarter Studios
4844,Blue Potion Games
4845,Multiverse Games
4846,Chun Y.
4847,"DrinkingNails, LLC"
4848,Daniel Erhardt
4849,Richard Haraším
4850,Red Iron Labs
4851,Matt Glanville
4852,Crazyant
4853,SANPACE
4854,Mindmuscle Games
4855,Devm Games
4856,MSI
4857,Bloodcraft Dev
4858,Silent Parrot Studio
4859,7TPGames
4860,Applepine Games
4861,Pixel Cream
4862,IdunaSoft
4863,Node Game Studios
4864,NiVision
4865,Climax Studios Ltd
4866,Pro Strategy Games
4867,Benn Powell
4868,Rocking Hamster
4869,"Bottlenose Bits, LLC"
4870,Bean Boy Games
4871,Benjamin Soulé
4872,Kelint
4873,RealityRig
4874,FireVector
4875,Black Cell OG
4876,Salty Dog Digital
4877,"Virtually Competent, LLC"
4878,Fly Dream Dev
4879,GexagonVR
4880,B__Vers
4881,Mad Fellows
4882,3 Core Studio
4883,Gosatsu Visual Novels
4884,Enjoy Games
4885,Studio Asterism
4886,Kedexa
4887,5D Realities
4888,DemonVideogames
4889,Rocket Science Club
4890,SimWare Simulations
4891,Noxus Limited
4892,Sean O'Connor
4893,Eli Daddio
4894,ATTACK MOUNTAIN
4895,Mad Triangles
4896,Uncorporeal Systems
4897,WinterCell Studios
4898,Ebenit
4899,Midas Touch Game
4900,Hodeaka Studio
4901,Husqvarna
4902,Project Tranquil
4903,Juvty Worlds Ltd.
4904,The Game Institute
4905,syuuyuusya
4906,Traptics
4907,Dreamcave Studio
4908,Cuddles and Snowflake
4909,PSY LABS
4910,"Strawberry Game Studios, LLC"
4911,Winged Minds
4912,Performance Simulations
4913,Ninja Whale Studios
4914,Kool2Play
4915,Cyberith GmbH
4916,Applaud Productions
4917,Heatbox Games
4918,Annapurna Interactive
4919,Pocket Money Games 
4920,Solar Sails Games
4921,MatrixStudio
4922,Ayy Caramba Games
4923,Saucisson
4924,Nerf Game Co. Ltd.
4925,Andrade Games
4926,Kiddy
4927,Umbu Games
4928,TGA Company LLC
