developer_id,developer
5790,Dunderware
5791,MAD Virtual Reality Studio
5792,ampersandbear
5793,Amegami
5794,开水工作室
5795,Pixel Gangsta Studio
5796,Murray Lorden
5797,Nuno Donato
5798,Magicbane
5799,slimefriend
5800,Kyrylo Kuzyk
5801,7 Raven Studios
5802,Tom Kingston
5803,The Digital Village
5804,Sunight Games
5805,Mega Dwarf Inc.
5806,DXF Games
5807,Hunter Games Australia
5808,Cosmo D
5809,Four Winged Studio
5810,Suits & Sandals
5811,Dymchick1
5812,Joe Chisholm
5813,Aliasworlds
5814,Actual Humans
5815,Dynamoid
5816,Orchid Games
5817,VRWERX
5818,Shrimpcave Industries
5819,vested interest
5820,Anton Gerdelan
5821,Dashing Strike
5822,Jonathan Wood
5823,RetroRevolution
5824,Blazing Tree Studio
5825,Frogshark
5826,Nick Everlith
5827,STUDIO HG
5828,TPP Studio
5829,Mojo Bones
5830,Big Cow Studios
5831,Isokron
5832,Zordix AB
5833,"mode of expression, LLC"
5834,Games by Brundle
5835,Hive Mind Studios
5836,Hart Laboratories LLC
5837,GaelDK
5838,MarineVerse
5839,Catness Game Studios
5840,Stefan Elsen
5841,Cloak and Dagger Games
5842,Viswanath Atlu
5843,Interabang Entertainment
5844,Lightspeed Studios™
5845,"A & B Game Studios, LLC"
5846,Code Avarice
5847,DrashVR LLC
5848,Polyslash
5849,Blaze Forward Games
5850,AutoAttack Games
5851,Walt Disney Studios
5852,Checkmark Games
5853,Monstrum
5854,SnowFlame
5855,My Dog Zorro
5856,North Star Digital Studios
5857,takk
5858,Josh
5859,Drizzly Bear
5860,Electronic Experience
5861,VisualPath
5862,Andrade Games
5863,ON3D Studios
5864,Hangzhou NezhaGames
5865,Mostly Harmless Games
5866,Ubisoft Entertainment
5867,Ocelot Society
5868,Tribe Tea
5869,Dandylion
5870,Leaghorn
5871,Mega Boss Game Studio
5872,Waynetron
5873,Easy Game Station
5874,Stonepunk Studios
5875,Colorspace Studio
5876,rkd.zone
5877,Noble Muffins
5878,UAA Software
5879,jumpsuit entertainment UG (haftungsbeschränkt)
5880,D&K Games Studio
5881,Liftoff Labs
5882,Verge of Brilliance LLC
5883,RadishBox
5884,Kurisu no Patto
5885,Kaio Interactive
5886,Baby Duka
5887,Spread Shot Studios LLC
5888,Kivano
5889,Steelehouse VR Studios
5890,Andrew Bates
5891,Tio Atum
5892,Against Gravity®
5893,nocanwin
5894,Ziga Games
5895,Spelkraft
5896,Jon Sudbury Games
5897,Venture Moon Industries
5898,Neoclassic Games
5899,Chocolatefudge Games
5900,GHRIAN STUDIO
5901,Yusuke Uemura
5902,Dracula Bytes
5903,DreaMory
5904,Eduard Mirica
5905,Point Blank Games
5906,Sloclap
5907,Renegade Kid LLC
5908,MegawattsCo
5909,7DOTS
5910,Neognosis
5911,RAC7
5912,nobodyshot
5913,Random Thoughts Enterainment
5914,invrse studios
5915,bad chalk
5916,Monkeys Tales Studio
5917,Manuel Pazos
5918,Outgunned Games
5919,Sally Rough LLC
5920,Norse
5921,ErayTek
5922,Seen in a Dream
5923,Quite Different Mechanics
5924,Svution
5925,Gravity Well Studios
5926,Atomic Jelly
5927,Iron Lore Entertainment
5928,Pixel vs Pixel
5929,Bmc Studio
5930,globalsoccermanager
5931,Klace
5932,Sysdia Games
5933,Hexagon Games
5934,Warm Lamp Games
5935,Mode4
5936,Colin Jones & The Potassium Frog
5937,Redblack Spade
5938,Stupid Stupid Games
5939,Arzola's
5940,TinyAssociatesBand
5941,illuCalab
5942,Computer Lunch
5943,Jon Gallant
5944,"Q Switched Productions, LLC"
5945,Google Inc.
5946,GRASSHOPPER MANUFACTURE INC.
5947,"Loud King Studios, LLC"
5948,"CloudGate Studio, Inc."
5949,imaginite Ltd
5950,Starodymov
5951,Mysterytag
5952,Musopia
5953,House of Secrets
5954,Asixa
5955,No Brakes Games
5956,Deepak M.
5957,Novation Games
5958,Andreas Hager Gaming
5959,StrangeLight Games
5960,Sam Atlas
5961,Atelier Melon-Kissa
5962,Nexus Interactive Arts
5963,Stellar Sage Games
5964,Silentplaygames
5965,Kodari Games
5966,Ilja Saburov
5967,Zoom2Games
5968,Hoshko
5969,Blackjard Softworks
5970,raptor lab
5971,Praxia Entertainment
5972,Jeremy Slavitz
5973,Antuan Johnson
5974,Lienzo
5975,Kodama Games
5976,Memorazer Production
5977,Strongbow
5978,Universe
5979,Hybris Studios
5980,Roman Anatolevich
5981,SolarByte
5982,UNBALANCE Corporation
5983,Yamiuchi Project
5984,Boidae Games
5985,Matthew Kania
5986,ClickGames
5987,Echoboom S.L.
5988,Gyoza Games LLC
5989,"XINESS Co,. Ltd."
5990,Dmitry
5991,MonkeyToons
5992,Splendy Interactive
5993,Rogue Moon Studios
5994,Codalyn
5995,Infinite Fall
5996,Stranga
5997,Airwolt
5998,River Studios
5999,AdroVGames
6000,LunarCore Games
6001,Borrowed Light Studios
6002,ONEVISION GAMES
6003,EXAMU
6004,Mantis Studios
6005,Playata GmbH
6006,The Owl Prophecy
6007,Plan8
6008,Hugebot!
6009,LightArrow Games
6010,SmileBoom Co.Ltd.
6011,sen
6012,StormBringer Studios
6013,A Small Game AB
6014,Ice Code Games
6015,Extend Mode
6016,Mothership Entertainment LLC
6017,ZOV GAME STUDIO
6018,BeehiveBob
6019,Planet Alpha ApS
6020,KOGADO STUDIO
6021,Aaron Matthies
6022,TeamCrew
6023,Superthumb
6024,StarSystemStudios™
6025,Lupus Solus Studio
6026,IgnisVR
6027,Indie Game Group
6028,Nostalgia Hound
6029,Namaage
6030,Reflect Studios
6031,Proteus Studios
6032,Second Reality
6033,Carbomb Software
6034,CGGAMES
6035,Alec Smith
6036,Unusualsoft
6037,Space Fractal
6038,Evoluta Studio
6039,Far Mills
6040,Novel Tea Games
6041,Wilderness Journal Games
6042,D247 Games
6043,Axel Sonic
6044,Ductape studio
6045,Green127
6046,mindhelix.pl
6047,Bakershah Games
6048,Klexian
6049,Autonomic Interactive
6050,Team Taju
6051,Archiact
6052,Kongmeng Yang
6053,Hepta Games
6054,Vidas Salavejus
6055,Pinball Evolution VR
6056,Super Legit Games
6057,Olivier Archer
6058,Floor59Games
6059,Tero Lunkka
6060,Imigea Ltd
6061,Gaweb Studio
6062,Pablo Vidaurre Sanz
6063,bluebox interactive
6064,Fascimania
6065,BlackOpzFX
6066,Samer Khatib (Snowconesolid Productions)
6067,Polygrammatic Limited
6068,Maru Project Develop Team
6069,Bigfingers
6070,Steve Fox
6071,Halfbrick Studios Pty Ltd
6072,RMking
6073,Drop Dead Interactive
6074,netmin games
6075,Jamit Games
6076,2 Zombie Games
6077,Andy Jurko
6078,Greenolor Studio
6079,Bitmap Bureau
6080,Onion Core
6081,Rhino Games
6082,Free Games Info
6083,Blazing Orb LLC
6084,Isojumper
6085,dadako
6086,ThinkOfGames
6087,2DHD
6088,calme
6089,Antizero company
6090,Madmind Studio
6091,no-pact
6092,Team of Light Media LLC
6093,Wizard Games Inc
6094,"SynaptixGames, LLC"
6095,MyDream Interactive Inc.
6096,Caps Lock Solutions
6097,petraguardsoftware.com
6098,Potato Games
6099,Fork Particle Games
6100,Blacksword Games
6101,AZAMATIKA
6102,For Fun Labs
6103,Vernacular Games
6104,10Ants Hill
6105,Bird Man Games
6106,Frank Lucas
6107,Crazysoft Limited
6108,Wurd Industries
6109,Limpage
6110,RoKo0 (Roman Konyukhov)
6111,Vifth Floor
6112,Strange Company
6113,Billy Goat Entertainment Ltd
6114,Ubisoft San Francisco
6115,Grab Games
6116,Spellbook
6117,iDev Games
6118,PSR Outdoors
6119,FUZZYEYES
6120,Paper Scorpion Co.
6121,enko
6122,Harmonious Games
6123,Good Night Brave Warrior
6124,Team Shifty
6125,Cykyria
6126,Amaterasu Software
6127,Aleksei Milchakov
6128,Stormcloud Games
6129,Last Level
6130,Blueteak
6131,Salty Sloth Studios L.L.C.
6132,Super Punk Games
6133,Fula Fisken
6134,"Soap Interactive, Lion Game Lion"
6135,OneShark
6136,Torreng Labs
6137,Inferno Games
6138,Undercoders
6139,Playdev Gaming
6140,Always & Forever Computer Entertainment
6141,Triger Mountain
6142,SEGA Hardlight™
6143,Bulkhead Interactive
6144,Freetale
6145,Digital Continue
6146,Joe Chatfield
6147,Lunarch Studios
6148,Eric Lipschutz
6149,Polished Games
6150,Serhii Vitukhin
6151,灰烬天国
6152,SMAC Games
6153,Secret Location Inc.
6154,Fading Club
6155,Skyboy Games
6156,Kuro Irodoru Yomiji
6157,Usurpator AB
6158,Monomyth Games
6159,Viktor Lazarev
6160,Jérôme Bodin
6161,Sinister Systems
6162,Hako Games
6163,Vladis Fire
6164,inVantage Technologies
6165,Maxime Vézina
6166,Ballista Studios IVS
6167,SnagBox
6168,Roger von Biersborn
6169,Cotton Game
6170,Andreas Britten
6171,JDM4iK Games
6172,Corey Hardman
6173,"Foot in the Box, LLC"
6174,Lingtan Studio
6175,Punkster Inc.
6176,tomeapp
6177,Linkus Studio
6178,Paladin Studios
6179,Mike Watson
6180,OrangeGames
6181,Dire Nerd Studios
6182,Jeffrey Cretin
6183,Khud0
6184,Brimo Studio
6185,Impetus Games
6186,Osmotic Studios
6187,Purin Productions
6188,Rasul Mono
6189,RaveyLarge
6190,Oryzhon Studios
6191,Below the Game
6192,3GoGames
6193,The Moonwalls
6194,Batovi Games Studio
6195,"Potato Interactive, LLC"
6196,oddByte
6197,goonswarm
6198,Monkey Stories
6199,Sports interactive
6200,Yakovlev Vladislav
6201,Teemo Soft
6202,Zakos Games
6203,Dynow Studio
6204,Chronos VR
6205,aPriori Digital
6206,Mire Studios
6207,Xelphyre Games
6208,Kirklight Games
6209,WinterSpring Games
6210,Grumpy Company GmbH
6211,Abbeytek Ltd
6212,Kaia Studios
6213,Red Matter Studio
6214,MT Worlds
6215,The 3DO Company
6216,games.Sharbit
6217,TheStonefox
6218,Mister Anderson
6219,Norn / Miel
6220,Expect Studio
6221,"Forward Development, Ltd."
6222,"Tastee Beverage Studios, LLC"
6223,Mzone
6224,FRS Game Studio
6225,Delusional Games
6226,Iridescent Games
6227,Flynn's Arcade
6228,Francois Roussel
6229,LEVER Software
6230,Naarassusi Game
6231,Warptear Entertainment
6232,Ionut Lucian Achiricioaei
6233,Art Games
6234,Palaplay
6235,Rovio
6236,Expo Virtualis
6237,Yheeky Games
6238,Uzumeya
6239,YFYX games
6240,Ian Fitz
6241,Muzintou
6242,Iron Helmet Games
6243,Blue Giraffe
6244,NFA
6245,Miikka Åsnabrygg
6246,Taito
6247,Carbon Fiber Games
6248,Shadow Tor Studios
6249,Sandglass Games LLC
6250,Wenkly Studio Sp. z o.o.
6251,No Matter Studios
6252,Orc Hunter Developer Team
6253,oneoreight
6254,TDZ Games
6255,"Earthborn Interactive, LLC"
6256,CDP
6257,hOSHI
6258,Triadne
6259,ciwolsey
6260,Ian Slattery
6261,Modern Dream Ltd
6262,"Miracle Positive Co., Ltd."
6263,AK84C
6264,miqu studio
6265,Fred Sauer
6266,"CAPCOM CO., LTD"
6267,Play Wireless
6268,Gunsquad
6269,kivoro
6270,keyreal
6271,trasnatech
6272,KittyPup Productions
6273,Crovax Studios
6274,MobileFusion Apps Ltd
6275,Cover Corp.
6276,VRLINES
6277,KAVA Game Studio
6278,Katta Games
6279,Cape of Games LLC
6280,TOMAGameStudio
6281,Sierra On-Line
6282,Michal Kruba
6283,JDMSoftware
6284,dlan
6285,BARCHboi
6286,Skunk Software
6287,Studio Binokle
6288,Lead Money Games
6289,Mike Prosser
6290,JCKSLAP
6291,Brimstone
6292,Neople
6293,Deceptive Games Ltd.
6294,Toucan Studio
6295,SP-time
6296,Fusion Labz Corp.
6297,Big Deez Productions
6298,Argeus Games
6299,James Nye
6300,Daniel McFarline
6301,Kite & Lightning
6302,Pillow Head Games
6303,Downpour Interactive
6304,Pavel Jamal
6305,GlassCats
6306,Burning Ice Games
6307,Midnight Games EIRL
6308,Garage 227
6309,Black Wing Foundation
6310,Crystice Softworks
6311,Mindillusion
6312,Stenner Studios
6313,Belarus Games
6314,Pedro Zea
6315,Michael Jendryssek
6316,Sliverbroom Studios
6317,Sea Beast Productions
6318,LB
6319,DUCK
6320,Uncle Frost Team
6321,Discovering VR
6322,"What Up Games, LLC"
6323,Scott Richey
6324,Scoria Studios
6325,Versus System
6326,BigCheeseGames
6327,Evan Wagstaff
6328,Funny Twins
6329,杭州虚弥科技有限公司
6330,PRORTUS
6331,Oliver Boyce
6332,Delmunsoft
6333,diman production
6334,Lisandro Lorea
6335,NedoStudio
6336,StartUp Studios
6337,AntiAnti
6338,Tomadeira
6339,2 Monkeys
6340,Hidden Nature Design
6341,Soma Games
6342,Quixel
6343,Shape Space VR
6344,VitruviusVR
6345,TinyCrease
6346,Allusio
6347,Game Mechanics LLC
6348,David Nguyen
6349,Rabbiton
6350,Gamera Interactive
6351,maasgdev
6352,JCO
6353,q-bit Games
6354,Pixelsplit Simulations
6355,C.I.N.I.C. Games
6356,Portponky
6357,Lord Rutsah
6358,Vulgat
6359,Laserboys3000
6360,rojekti
6361,Poor Ugly Dwarf
6362,Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa
6363,Mushroom Party
6364,Bulletproof Outlaws
6365,Technical Entertainment
6366,Mantis Games
6367,Last Quarter Studios
6368,Blue Potion Games
6369,Multiverse Games
6370,Chun Y.
6371,"DrinkingNails, LLC"
6372,Daniel Erhardt
6373,Richard Haraším
6374,Red Iron Labs
6375,Matt Glanville
6376,Crazyant
6377,SandVUE
6378,Mindmuscle Games
6379,Devm Games
6380,Luke Cripps
6381,Metanaut
6382,Bloodcraft Dev
6383,Silent Parrot Studio
6384,7TPGames
6385,FCG
6386,Matt Boyer
6387,Applepine Games
6388,Pixel Cream
6389,IdunaSoft
6390,Node Game Studios
6391,Firebrush Studios
6392,NiVision
6393,Climax Studios Ltd
6394,Kerry Batts
6395,Benn Powell
6396,Team 6
6397,Rocking Hamster
6398,John McCann
6399,Bean Boy Games
6400,Benjamin Soulé
6401,Kelint
6402,RealityRig
6403,AG media
6404,FireVector
6405,Black Cell OG
6406,Salty Dog Digital
6407,"Virtually Competent, LLC"
6408,Kopnin Pavel
6409,GexagonVR
6410,Patrick Beavers
6411,Mad Fellows
6412,3 Core Studio
6413,Gosatsu Visual Novels
6414,Enjoy Games
6415,Studio Asterism
6416,Kedexa
6417,Joey Sipos
6418,DemonVideogames
6419,Rocket Science Club
6420,Noxus Limited
6421,Sean O'Connor
6422,Yustas Games Studio
6423,ExperaGameStudio
6424,ATTACK MOUNTAIN
6425,Mad Triangles
6426,Uncorporeal Systems
6427,WinterCell Studios
6428,Ebenit
6429,Midas Touch Game
6430,Hodeaka Studio
6431,DigitasLBi
6432,E-Studio
6433,Juvty Worlds Ltd.
6434,TGI Game Studio
6435,syuuyuusya
6436,MysteryTag
6437,Dreamcave Studio
6438,Cuddles and Snowflake
6439,PSY LABS
6440,"Strawberry Game Studios, LLC"
6441,"21c.Ducks Co., Ltd."
6442,Winged Minds
6443,Misc Games
6444,Performance Simulations
6445,Ninja Whale Studios
6446,Kool2Play
6447,Cyberith GmbH
6448,Onteca Ltd
6449,Heatbox Games
6450,Giant Sparrow
6451,Arclight Worlds
6452,Jongwoo Kim
6453,Pocket Money Games
6454,Solar Sails Games
6455,MatrixStudio
6456,Ayy Caramba Games
6457,Saucisson
6458,Nerf Game Co. Ltd.
6459,People Can Fly
6460,Kiddy
6461,Backwoods Entertainment
6462,Midnight Party
6463,Spectrum Games
6464,Grizlikyt
6465,SaintHeiser
6466,Umbu Games
6467,ZPink
6468,RPG Video
6469,Exalted Guy Interactive
6470,TGA Company LLC
6471,BBG Entertainment GmbH
6472,"Unbound Technologies, Inc."
6473,Straylight Entertainment
6474,2Pi Interactive Pvt. Ltd.
6475,Elliott Marc Jones
6476,Broken Vector
6477,BANDAI NAMCO Studios
6478,Freakinware Limited
6479,SideFX
6480,KamiyaSoft
6481,Serious Tangents
6482,RagTagRadical
6483,Robert Weaver
6484,Schmidt Workshops
6485,Cogent Education
6486,Aleksandr Golovkin
6487,NewHopeGames
6488,Edougame
6489,VOS Gaming
6490,AL-GAME
6491,Robo Pixel Games
6492,Cartboard Games
6493,Waiting for you guys
6494,SZEINER
6495,Team Future LLC
6496,Theodore Palser
6497,Hyper Awesome Entertainment
6498,7 Keys Studios
6499,"Lasso Games, LLC"
6500,Tyler Myers
6501,Because I Can
6502,Devious Technologies
6503,Humdrum Software LLC
6504,Dream Works
6505,Francesco Trovato
6506,Illeris
6507,DuplicatorStudio
6508,ma_mutte
6509,AnRaEl
6510,Serkan Bakar
6511,Jutsu Games
6512,Scraping Bottom Games
6513,Baobab Studios Inc.
6514,VisualTech48
6515,"Solus Games, Inc."
6516,GOTY LLC
6517,Team KwaKwa
6518,Io Normal
6519,GreatherGames
6520,Sebastian Schöner
6521,Wadup Games
6522,Devil's Dozen Games
6523,Comrades Inc.
6524,Obsessive Science Games
6525,The Farm 51 Group SA
6526,Craneballs
6527,Banyango
6528,Perfectly Paranormal
6529,Matt Makes Games Inc.
6530,Four Mans Games L.L.C.
6531,Poppgames
6532,Alina Digital
6533,Little Big MMO
6534,Play Spirit Limited
6535,Zima Software
6536,Nova-box
6537,PlayZilla.tk
6538,Micropsia Games
6539,Wayne Jackson
6540,Opposable Games
6541,CRASS Studios
6542,Canalside Studios
6543,The Unwelcomed Studios
6544,James Oliver
6545,Wind Jester Games
6546,Rushil Reddy
6547,WorldWideSoftware
6548,Dr Davient
6549,Free Candy Games
6550,Andrew French
6551,Cat Trap Studios
6552,It's Anecdotal
6553,Patryk Taranek
6554,craigz
6555,OperaHouse Corporation
6556,Raf1Dev
6557,Poking Water Games
6558,Wicked Witch
6559,Punch Punk Games
6560,Stardale Studio
6561,Tuatara Games
6562,Tim Conkling
6563,Tristan Hodges
6564,"Nest Egg Games, LLC"
6565,Improx Games
6566,Threye Interactive
6567,"Cloudcade, Inc."
6568,Space Lizard Studio LTD
6569,Phylliida
6570,mentics
6571,Everglow Interactive Inc.
6572,Something Classic Games LLC
6573,Pinky Up Games
6574,Evgenii Gubanov
6575,Ardi Studio
6576,Twisted Jenius
6577,Toka Loka Games
6578,Third Impression
6579,Caracal Games
6580,DegaSolutions
6581,Infamus Entertainment
6582,Game Developer X
6583,Acid Cat
6584,Joint Custody
6585,Voided Pixels
6586,Persha Studio Developement
6587,Studio Craft Development
6588,Eridanus Studio
6589,Echo Hall Studios
6590,Florastamine
6591,Secret Society Games
6592,Silverline Studios
6593,ENTERi
6594,D.K Studio
6595,Uruca Game Studio
6596,Visualnoveler
6597,Reload Labs
6598,Flaming Firefly
6599,BeHappy Studios
6600,Graham Dodge
6601,Seek n Destroy Studios
6602,Ponywolf
6603,Spydersoft
6604,Spaceboy Games
6605,Cleril Calamity Studios
6606,Nicholas Rizzo
6607,8-bit development
6608,Hostel Games
6609,woutwoot
6610,NVRMIND
6611,Aivaras Ivoškus
6612,Vitaliy Shikhovtsev
6613,Parallel Circles
6614,Jonathan Tindell
6615,XIERRA Games
6616,Potassium Frog Limited
6617,Coolegion Studios
6618,Egodystonic Studios
6619,Lee Davidson
6620,Egor Magurin
6621,Moonbyte
6622,Jorge Moreno Aguilera
6623,Blastoid Entertainment
6624,Fabricated Reality Software
6625,John Wallie
6626,OutOfBounds Software Solutions Inc
6627,Ryan up in here
6628,Gamesoft
6629,Almighty Games
6630,"Space Wedgie, LLC"
6631,Petrodiy-Games
6632,Electric Hat Games LLC.
6633,Axel Anderson
6634,chris_antoni
6635,Sunnyview
6636,munsunghyun
6637,VRotein
6638,Digixart
6639,Artplant
6640,Mateusz Kulis
6641,Jamie Cunningham
6642,Chad Meffert
6643,Antler Interactive
6644,Julian Edison
6645,Fantasy Flight Interactive
6646,Foggybus
6647,Digital Fusion Inc.
6648,Well Bred Rhino
6649,Ambiera
6650,KEXBOY
6651,DemonStudios
6652,Artur Rezende
6653,xrrawva
6654,Drew Radley
6655,Anamik Majumdar
6656,Mustache Games
6657,CyberLight Game Studio
6658,Krysle Quinsen
6659,Worthing & Moncrieff
6660,tamationgames
6661,Chris Folea
6662,Frizzank
6663,Tommosaur
6664,Himi Games
6665,6L6 Interactive
6666,Epic Fire
6667,Indio Games
6668,Western Civilization Software
6669,PileOfCrab
6670,Super Strong Games
6671,MediaSpark
6672,Marslit Games
6673,MostWanted Game Development
6674,BURA
6675,Dreamwalker Games
6676,Stormlord Games
6677,WARP
6678,Studio GU
6679,Grimoire Games
6680,FusionPlay
6681,Wakagana
6682,The Sun Will Rise Team
6683,George Allan
6684,HyperReuts
6685,FMG Labs
6686,Attraction Studios
6687,RLTY CHK
6688,Gordon Roberts
6689,CrystalGame
6690,Team 4U
6691,maddma
6692,Dragon Whisper Game
6693,Akumu Games
6694,Armnomads LLC
6695,Galavalomka Games
6696,Mateusz Kuliś
6697,Floating Island Games
6698,BlockheadGames
6699,SmartHart Games
6700,Gamaya Inc
6701,GZ Storm
6702,Sageose
6703,Aleph=Null
6704,Another Reality
6705,Drix Studios
6706,Onyx Lute
6707,Waraní Studios
6708,Selva Interactive
6709,Wizard Mode
6710,Krazy Studios
6711,SOLIDMESH
6712,VikingVRStudio
6713,Binarystudio 54
6714,Professional Imagination
6715,Marvelous Inc.
6716,Andreas Aust
6717,Think On Labs
6718,Herbi Games
6719,1888 Games
6720,Pragmatix Ltd
6721,DIGIDICED
6722,Robert Potter
6723,David Kilmer
6724,Lab Cat games
6725,GamersHype Productions
6726,Brave Wolf Studio
6727,哈视奇科技
6728,Caleb Hooper
6729,"Viriver Network Technology Co., Ltd."
6730,Diablohead
6731,Justin Varghese
6732,Gestalt Development Studio
6733,SketchTech
6734,Red Entertainment
6735,Nanali Studios
